data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,avg_positive_polarity,shares
0,1,0,0,0,0,0.3593819,769
0,0,1,0,0,0,0.32598484,1400
0,0,1,0,0,0,0.36392045,1000
0,0,0,0,1,0,0.38273808,1100
0,1,0,0,0,0,0.31911564,4100
0,0,0,0,1,0,0.35047752,2200
0,1,0,0,0,0,0.43029502,967
0,0,0,0,1,0,0.37227273,899
0,1,0,0,0,0,0.44264707,7900
0,0,1,0,0,0,0.33128908,1100
0,0,0,0,0,1,0.35853246,701
1,0,0,0,0,0,0.36606133,2200
0,0,0,0,0,1,0.5,812
0,1,0,0,0,0,0.3511407,1400
0,1,0,0,0,0,0.30006328,1700
0,0,0,0,0,1,0.3128788,915
0,0,0,0,0,1,0.3840909,831
0,0,0,0,0,0,0.4911654,853
0,0,0,0,0,0,0.39907408,6000
0,0,0,0,0,0,0.20208333,3200
0,0,0,0,0,1,0.24722221,1800
0,0,0,0,1,0,0.32171717,2700
0,0,0,0,0,1,0.3181818,769
0,1,0,0,0,0,0.46477273,939
1,0,0,0,0,0,0.30727273,1700
0,0,0,1,0,0,0.53333336,1400
0,0,0,0,0,1,0.20672439,1600
0,0,0,0,0,1,0.32700536,2300
0,1,0,0,0,0,0.40974027,1500
0,0,1,0,0,0,0.36975208,3600
0,1,0,0,0,0,0.64444447,20800
0,0,0,0,0,0,0.68666667,7500
0,0,0,0,0,1,0.36823177,3100
0,0,0,0,1,0,0.36145157,4900
0,0,1,0,0,0,0.3493687,759
0,0,1,0,0,0,0.37836364,4200
0,0,1,0,0,0,0.48174602,14900
0,0,0,1,0,0,0.24545455,4800
0,1,0,0,0,0,0.39295396,21700
0,0,0,0,0,0,0.37,1600
0,0,0,0,1,0,0.3180019,3000
0,0,1,0,0,0,0.39266354,2200
0,0,0,0,0,1,0.3216783,731
0,0,1,0,0,0,0.26342994,1000
0,0,1,0,0,0,0.39666668,5600
0,1,0,0,0,0,0.45656565,888
0,1,0,0,0,0,0.61333334,5700
0,0,0,1,0,0,0.371441,2600
0,0,0,0,0,1,0.37108225,2400
0,0,0,0,1,0,0.35,2200
0,0,0,0,0,0,0.37477678,8400
0,1,0,0,0,0,0.4196141,8800
0,0,0,0,1,0,0,4300
0,0,0,0,1,0,0.36868685,11200
0,0,0,0,0,0,0.37850168,829
0,1,0,0,0,0,0.37229592,597
0,0,0,0,0,0,0.7083333,823
0,0,0,0,0,0,0.43928573,4300
0,0,1,0,0,0,0.41,2800
0,0,0,0,1,0,0.53055555,2000
0,0,1,0,0,0,0.30954546,615
0,0,0,0,0,1,0.3288889,687
0,0,0,0,0,0,0.53939396,1300
0,0,0,0,0,0,0.3892857,1800
0,0,0,0,0,0,0.65909094,877
0,0,1,0,0,0,0.55,2400
0,1,0,0,0,0,0.37575758,557
0,0,0,0,1,0,0.4215909,1100
0,1,0,0,0,0,0.36764315,1100
0,1,0,0,0,0,0.33666667,963
0,0,1,0,0,0,0.36262757,892
0,0,0,0,1,0,0.38642856,557
0,0,0,0,0,0,0.360232,1100
0,0,1,0,0,0,0.3735065,2900
0,0,0,0,1,0,0.30892858,860
0,0,0,0,1,0,0.31057042,824
0,0,0,1,0,0,0.39093596,8200
0,0,0,0,1,0,0.48939395,9900
1,0,0,0,0,0,0.43400177,1200
0,0,0,0,0,0,0.51785713,1400
0,0,0,0,0,1,0.2788541,968
0,1,0,0,0,0,0.3305704,1000
0,0,0,0,0,0,0.469375,74300
0,0,0,0,1,0,0.3765745,4300
0,0,0,0,0,0,0.44185185,1400
0,0,0,0,1,0,0.37863636,1700
0,0,0,0,1,0,0.34555554,2900
0,0,0,0,0,1,0.34797144,901
0,0,0,0,0,1,0.28979266,681
0,0,0,1,0,0,0.56,2700
0,0,0,0,1,0,0.4125,797
0,1,0,0,0,0,0.32651514,4200
0,0,0,0,1,0,0.44361,685
0,0,0,0,1,0,0.42407408,1000
0,0,0,1,0,0,0.37,1400
0,0,0,0,1,0,0.37373996,4400
0,0,0,0,1,0,0.3912514,2400
0,0,0,0,0,0,0.3525,10300
0,0,0,1,0,0,0.28310886,3300
0,0,0,0,1,0,0.33333334,2500
0,0,0,0,1,0,0.22060606,4600
0,1,0,0,0,0,0.54848486,1200
0,0,0,0,1,0,0.37719288,1200
0,1,0,0,0,0,0.29974025,1300
0,0,1,0,0,0,0.35757574,1200
0,1,0,0,0,0,0.36570248,1000
0,0,0,0,0,1,0.4273182,491
0,0,1,0,0,0,0.32903877,4700
0,1,0,0,0,0,0.39740896,31500
0,0,0,0,0,0,0.65,4400
0,1,0,0,0,0,0.3648485,3600
0,1,0,0,0,0,0.44288445,2200
0,0,0,0,1,0,0.3418,1300
1,0,0,0,0,0,0.4107725,4400
0,0,0,1,0,0,0.8333333,1600
0,0,0,0,0,0,0.6,1600
0,0,1,0,0,0,0.4778645,4800
0,0,0,0,1,0,0.3857143,6500
0,1,0,0,0,0,0.49714187,978
0,1,0,0,0,0,0.5172727,736
0,1,0,0,0,0,0.32574314,10400
0,0,0,0,0,1,0.2175505,2000
0,0,1,0,0,0,0.44574916,1300
0,0,1,0,0,0,0.34244156,1100
1,0,0,0,0,0,0.35345367,29700
0,0,1,0,0,0,0.36866844,1700
0,1,0,0,0,0,0.41785714,875
0,0,0,0,1,0,0.32329544,1300
0,1,0,0,0,0,0.44545788,948
0,1,0,0,0,0,0.59147274,6700
0,0,1,0,0,0,0.30190852,852
0,0,0,0,0,0,0.47314814,967
0,1,0,0,0,0,0.5560606,2000
0,0,1,0,0,0,0.42692307,7400
0,0,1,0,0,0,0.45972222,899
1,0,0,0,0,0,0.32516834,7700
0,0,0,0,1,0,0.34454545,8000
0,1,0,0,0,0,0.43231174,2000
0,0,1,0,0,0,0.3531084,964
0,0,1,0,0,0,0.4456522,10100
0,0,1,0,0,0,0.35753334,4800
0,0,0,0,1,0,0.27130124,9100
0,0,0,0,0,1,0.4319697,1500
0,0,0,0,0,0,0.2840909,15500
0,0,1,0,0,0,0.36450619,803
0,0,0,0,1,0,0.42292628,1200
0,0,0,0,0,1,0.3715528,689
0,0,0,0,0,0,0.31261313,8600
0,0,0,0,0,0,0.18989898,6500
1,0,0,0,0,0,0.35486713,820
0,0,1,0,0,0,0.3134199,834
0,0,0,0,0,0,0.32676008,875
0,0,1,0,0,0,0.37787357,110200
0,0,0,0,0,1,0.36011904,1800
0,0,1,0,0,0,0.40646464,1300
0,0,0,0,0,1,0.32610306,692
0,0,0,0,1,0,0.33931148,1400
0,0,0,0,1,0,0,2400
0,0,0,0,0,1,0.33017677,1400
0,0,0,0,0,1,0.32738096,1200
0,0,0,0,0,1,0.25094697,896
0,0,0,0,0,1,0,1400
0,0,0,0,0,1,0.3294643,18300
0,0,0,0,1,0,0.31656316,1700
0,0,0,0,1,0,0.22,3600
0,0,0,0,0,1,0.37857142,1400
0,1,0,0,0,0,0.40609792,2000
0,0,1,0,0,0,0.388239,809
0,0,1,0,0,0,0.3854809,970
0,0,0,1,0,0,0.26901093,1400
0,0,0,0,0,0,0.40555555,22600
0,1,0,0,0,0,0.35714287,1300
0,1,0,0,0,0,0.3868759,875
0,0,0,0,0,0,0.4284091,1800
0,0,0,0,0,0,0.35,1600
0,0,0,0,0,0,0.3,77800
0,0,0,1,0,0,0.263288,949
0,0,0,0,0,1,0.31536052,713
0,0,0,0,1,0,0.34375,5900
0,0,0,0,1,0,0.48,1100
0,0,1,0,0,0,0.37555555,1000
0,0,0,0,0,1,0.40757576,774
0,0,1,0,0,0,0.3497024,2000
0,0,0,0,0,1,0.25042087,888
0,0,0,0,0,0,0.40714285,1200
1,0,0,0,0,0,0.35655034,703
0,0,0,0,0,0,0.4094044,15200
0,1,0,0,0,0,0.26761708,849
0,0,0,1,0,0,0.38554978,5300
0,0,0,0,0,1,0,3000
0,0,1,0,0,0,0.39911616,1900
0,1,0,0,0,0,0.31569698,1600
0,0,0,1,0,0,0.36796218,3900
0,0,1,0,0,0,0.37372473,1800
0,0,0,1,0,0,0.3881226,2800
0,0,0,0,0,1,0.34051037,1100
0,0,0,0,0,0,0.3099791,3900
0,0,0,0,1,0,0.4409265,2100
0,0,1,0,0,0,0.24983767,1400
0,1,0,0,0,0,0.26454544,1100
0,0,1,0,0,0,0.3040404,3900
0,1,0,0,0,0,0.35714287,19600
0,0,0,0,0,0,0.62954545,2600
0,1,0,0,0,0,0.35304055,2000
0,0,0,0,1,0,0.37121212,4000
0,0,1,0,0,0,0.3623967,1800
0,0,0,1,0,0,0.27256614,3000
0,0,0,1,0,0,0.4069264,11300
0,0,0,0,0,0,0.5413352,1300
0,0,0,0,0,1,0.32857144,787
1,0,0,0,0,0,0.4119377,1200
0,0,1,0,0,0,0.4689058,4200
0,0,0,0,0,1,0.32694805,1400
0,0,0,1,0,0,0.34736496,2900
0,0,0,0,0,0,0.3376488,3900
0,0,0,1,0,0,0.31149426,1700
0,1,0,0,0,0,0.44514462,1400
0,0,1,0,0,0,0.36530483,863
0,1,0,0,0,0,0.3137275,907
0,0,0,0,0,1,0.3410101,640
0,0,0,0,1,0,0.37690297,1400
0,0,0,0,0,0,0.23964646,636
0,0,0,0,0,1,0.3199459,1300
0,0,0,0,1,0,0.4633117,1000
0,0,0,0,0,1,0.3612757,626
0,0,1,0,0,0,0.3051948,10100
0,0,0,1,0,0,0.28700367,3800
0,0,0,0,1,0,0.3296086,4000
0,0,0,0,0,0,0.375,1200
0,0,0,0,0,0,0.47142857,1200
0,0,0,0,0,1,0.36338168,785
0,0,0,0,1,0,0.32520202,1300
0,0,0,0,1,0,0.33800504,1500
0,0,0,0,1,0,0.4263193,1300
0,1,0,0,0,0,0.27300274,1800
0,0,0,0,0,1,0.25,8300
0,0,0,0,0,1,0.16394404,781
0,0,0,1,0,0,0.43703705,707
0,0,1,0,0,0,0.4,1100
0,0,0,1,0,0,0.25525567,2100
0,0,1,0,0,0,0.2408712,20200
0,0,0,0,1,0,0.3269643,847
0,0,0,0,0,1,0.35138312,859
0,0,0,0,1,0,0.44382274,1400
0,0,0,0,0,0,0.45976192,1400
0,0,0,0,0,1,0.32458875,741
0,0,0,0,1,0,0.34663287,2100
0,0,0,0,1,0,0.38616163,1200
0,0,1,0,0,0,0.3923485,2000
0,0,1,0,0,0,0.3181818,841
0,0,0,0,1,0,0.3863437,2800
0,0,0,0,0,1,0.31060606,670
0,0,0,0,1,0,0.3273569,2200
0,0,0,0,1,0,0.43371212,4800
0,0,1,0,0,0,0.49409723,2800
0,0,1,0,0,0,0.36990723,22300
0,0,1,0,0,0,0.33706293,997
0,0,0,0,0,1,0,1300
0,0,0,0,0,0,0.6333333,2500
0,0,0,0,0,1,0.43977693,999
0,0,0,0,0,1,0.42234433,4900
0,0,1,0,0,0,0.59166664,906
0,0,0,0,1,0,0.4695604,1800
0,1,0,0,0,0,0.41442254,2200
0,0,1,0,0,0,0.33393142,1300
0,0,1,0,0,0,0.43541667,1100
0,0,0,0,1,0,0.38727272,1500
0,0,0,1,0,0,0.38958332,1100
0,0,0,0,0,1,0.3224083,610
0,0,1,0,0,0,0.35694444,7400
0,0,1,0,0,0,0.4915361,2700
0,0,1,0,0,0,0.2871092,1400
0,1,0,0,0,0,0.42950815,1200
1,0,0,0,0,0,0.4218831,1600
0,1,0,0,0,0,0.5240741,1700
0,0,0,0,0,0,0.31300557,6200
0,0,0,0,0,1,0.284128,620
0,0,0,0,0,1,0.3580357,925
0,0,0,0,0,0,0.3593218,1300
1,0,0,0,0,0,0.4032053,4200
0,1,0,0,0,0,0.445,3700
0,1,0,0,0,0,0.38621646,1100
0,1,0,0,0,0,0.4083896,1600
0,0,0,0,1,0,0.36525974,14100
0,1,0,0,0,0,0.38636363,732
0,0,0,0,0,1,0.3759907,1600
0,1,0,0,0,0,0,3000
0,0,0,0,1,0,0.32367423,1300
0,0,0,0,0,0,0.44714287,1700
0,0,0,0,0,1,0,3400
0,0,0,0,0,1,0.3884028,997
0,1,0,0,0,0,0.37911576,112600
0,0,1,0,0,0,0.31631494,1600
0,1,0,0,0,0,0.4104895,3100
0,0,0,0,0,1,0.45441142,1500
0,0,1,0,0,0,0.3713588,5500
1,0,0,0,0,0,0.42566738,1800
0,0,0,0,0,1,0,907
1,0,0,0,0,0,0.4491342,1200
0,0,0,1,0,0,0.3506183,4000
0,0,0,0,1,0,0.28363636,814
0,0,0,0,0,0,0.25925925,970
0,1,0,0,0,0,0.19428572,1100
0,0,0,0,0,1,0.35293317,902
0,1,0,0,0,0,0.42603305,2700
0,1,0,0,0,0,0.475641,901
0,0,0,0,1,0,0.3267033,2800
0,0,1,0,0,0,0.35049018,4900
0,0,1,0,0,0,0.37300068,1700
0,1,0,0,0,0,0.24508935,878
0,1,0,0,0,0,0.5142113,1400
0,0,0,0,1,0,0.36212122,916
0,1,0,0,0,0,0.39875367,1100
0,1,0,0,0,0,0.42511654,3400
0,0,0,1,0,0,0.23337972,3300
0,0,0,0,0,1,0.26275253,1400
0,1,0,0,0,0,0.42622823,879
0,0,0,0,0,1,0.32954547,761
0,0,0,0,0,0,0.475,3600
0,0,0,0,0,0,0.4047619,1100
0,0,0,0,0,1,0.5,743
0,0,0,0,0,0,0.5094474,11000
0,0,0,0,0,1,0.41269842,1200
0,0,0,0,0,0,0.4678788,4900
0,1,0,0,0,0,0.38753417,1300
0,0,0,0,0,1,0.28122294,9600
0,0,0,0,0,1,0.38663912,798
0,0,0,0,0,1,0.2574074,715
0,1,0,0,0,0,0.615,4200
0,0,0,0,0,0,0.43875,2000
0,1,0,0,0,0,0.39891022,732
0,0,0,0,1,0,0.31755495,2900
0,0,0,0,0,1,0.21587302,802
0,0,0,0,0,1,0.3181818,1900
0,0,1,0,0,0,0.3677513,4000
0,0,0,0,0,0,0.39583334,456
0,0,0,0,1,0,0.40094697,9300
0,0,0,0,0,0,0.35,803
0,0,0,0,0,0,0.3375,977
0,0,0,0,1,0,0.40393218,2700
0,1,0,0,0,0,0.3016414,886
0,1,0,0,0,0,0.42885283,2700
0,0,0,0,0,1,0.2717857,483
0,1,0,0,0,0,0.5223967,807
0,0,0,0,1,0,0.2313447,2600
0,0,0,0,0,1,0.36419687,889
0,0,0,0,1,0,0.29217172,1600
0,1,0,0,0,0,0.39654478,1500
0,0,0,0,0,0,0.51659393,1100
0,0,0,0,1,0,0.33409092,1900
0,0,1,0,0,0,0.43727273,864
0,0,0,1,0,0,0,1500
0,1,0,0,0,0,0.41443938,4100
0,0,0,0,0,0,0.405,15900
0,0,0,0,0,0,0.52613634,9900
0,0,0,0,1,0,0.34104908,2000
0,0,0,0,0,0,0.475,3800
0,0,0,0,1,0,0.24939394,1500
0,0,1,0,0,0,0.44204545,1100
0,1,0,0,0,0,0.4043124,1600
0,0,0,0,0,1,0.27272728,574
0,0,0,0,0,0,0,1500
0,1,0,0,0,0,0.3654762,1100
0,1,0,0,0,0,0.6306277,5700
0,1,0,0,0,0,0.4301724,616
0,0,0,0,0,1,0.21401864,1100
0,0,0,0,1,0,0.33920455,2600
0,0,0,0,1,0,0.525,5000
0,0,0,0,0,0,0.35,1100
0,0,0,0,0,0,0.4511111,921
0,0,0,0,0,0,0.5,4300
0,1,0,0,0,0,0.3767618,1100
0,0,0,0,0,0,0.32113096,2100
0,0,0,0,0,0,0.48173702,820
0,0,1,0,0,0,0.31447124,823
0,1,0,0,0,0,0.3765186,1300
1,0,0,0,0,0,0.34359667,619
0,0,0,0,0,1,0.19810607,651
0,0,0,0,0,0,0.21471861,2300
0,0,0,1,0,0,0.39179626,2800
0,0,0,0,1,0,0.37272727,1800
1,0,0,0,0,0,0.3522013,9700
0,1,0,0,0,0,0.40364146,626
0,0,0,0,0,1,0.5091954,2300
0,0,1,0,0,0,0.40797496,1600
0,0,0,0,1,0,0.39998648,1200
0,1,0,0,0,0,0.35782313,831
0,0,0,1,0,0,0.35324675,1400
0,1,0,0,0,0,0.49431217,768
0,0,0,0,0,1,0.38055557,900
0,0,0,0,1,0,0.3025505,5600
0,0,0,1,0,0,0.81875,1900
0,1,0,0,0,0,0.3913508,8400
0,0,0,0,0,1,0.33333334,1800
0,1,0,0,0,0,0.34131652,1000
0,0,0,0,0,1,0.2646814,797
0,0,0,0,0,0,0.42329547,813
0,0,0,0,0,1,0.27916667,1500
0,0,0,0,0,1,0.3124126,1100
0,0,0,0,0,0,0.28939393,1000
0,1,0,0,0,0,0.38624576,1500
0,1,0,0,0,0,0.4394434,1800
0,0,0,0,0,1,0.32706612,975
0,0,0,0,0,1,0.34575757,1300
0,0,0,0,1,0,0.3471591,3000
0,0,0,0,0,1,0.46,1100
0,1,0,0,0,0,0.3399093,1300
0,0,1,0,0,0,0.39223486,7600
0,1,0,0,0,0,0.35869464,1200
0,0,0,0,0,0,0.6111111,1100
0,1,0,0,0,0,0.41484848,795
0,1,0,0,0,0,0.37556392,1700
0,0,0,0,0,1,0.325,941
0,1,0,0,0,0,0.48343253,4900
0,0,0,0,0,0,0.4227273,653
0,1,0,0,0,0,0.457563,755
1,0,0,0,0,0,0.3409091,18200
0,0,1,0,0,0,0.42373568,1400
0,1,0,0,0,0,0,831
0,0,1,0,0,0,0.36858177,799
0,0,0,0,1,0,0.35575756,1800
1,0,0,0,0,0,0.4201608,9800
0,0,0,0,0,1,0.24292208,919
0,0,1,0,0,0,0.34679615,45900
0,0,1,0,0,0,0.3501877,1000
0,1,0,0,0,0,0.31912878,1000
0,1,0,0,0,0,0.38,1900
0,0,0,0,0,0,0.43571427,1200
0,0,1,0,0,0,0.34496048,842
0,1,0,0,0,0,0.39666668,633
0,0,0,0,0,0,0.525,3900
0,0,1,0,0,0,0.3575694,1400
0,0,0,0,0,0,0.38246754,3600
0,0,1,0,0,0,0.475,1400
0,1,0,0,0,0,0,639
0,0,0,0,1,0,0.33844697,745
0,0,1,0,0,0,0.33182958,1000
0,1,0,0,0,0,0.44980478,865
0,0,1,0,0,0,0.2977273,799
0,0,0,0,0,0,0.3,1200
0,0,0,0,0,1,0.29035813,791
0,0,0,0,1,0,0.36464286,9600
0,0,1,0,0,0,0.32663637,50000
0,0,0,0,1,0,0.20181818,755
0,0,0,0,1,0,0.26096258,27100
0,1,0,0,0,0,0.3681257,902
0,0,0,0,1,0,0.28525287,1900
0,0,0,0,0,0,0.3950893,645
0,0,0,0,0,1,0.46333334,950
0,0,0,0,0,1,0.52380955,2200
0,0,0,0,1,0,0.34669828,2200
0,1,0,0,0,0,0.46704546,1200
1,0,0,0,0,0,0.3315296,1100
0,1,0,0,0,0,0,644
0,0,0,0,0,1,0.2838118,865
0,0,0,0,1,0,0.25589225,1300
0,1,0,0,0,0,0.32803753,806
0,1,0,0,0,0,0.26993006,837
0,0,1,0,0,0,0.26666668,935
0,0,1,0,0,0,0.47759742,18900
0,1,0,0,0,0,0.35746753,1300
0,0,0,1,0,0,0.34484127,12400
0,0,0,0,0,1,0.281281,829
0,0,0,0,0,0,0.37,2000
0,1,0,0,0,0,0.3975566,1200
0,0,0,0,0,0,0.29666668,1000
0,1,0,0,0,0,0,629
0,0,0,1,0,0,0.3356211,3100
0,0,0,0,0,1,0.30656144,2800
0,0,1,0,0,0,0.6037037,1600
0,1,0,0,0,0,0.37899643,499
1,0,0,0,0,0,0.43063897,16800
0,0,1,0,0,0,0.4659213,3700
0,0,0,0,0,0,0.575,1200
0,1,0,0,0,0,0.44288847,1000
0,0,0,0,0,1,0.35617897,3600
0,1,0,0,0,0,0.36449715,1000
0,1,0,0,0,0,0.41917294,850
0,0,0,0,0,0,0.39857143,60100
0,0,1,0,0,0,0.3221337,1700
0,0,0,0,0,1,0.2836679,2900
0,0,0,0,0,0,0.34166667,2700
0,1,0,0,0,0,0.49915096,898
0,1,0,0,0,0,0.36625,1400
0,0,0,0,1,0,0.2718182,1000
0,0,0,0,1,0,0.43375272,2300
0,1,0,0,0,0,0.31496212,5600
0,0,0,0,0,0,0.43824032,6500
0,0,1,0,0,0,0.2929293,996
0,0,0,0,1,0,0.35555556,1600
0,0,0,0,0,0,0.32083333,2600
0,1,0,0,0,0,0.39098358,1700
0,1,0,0,0,0,0.47708333,3400
0,0,0,0,1,0,0.13636364,2000
0,0,1,0,0,0,0.3690303,986
0,0,1,0,0,0,0.3982684,1500
0,0,0,0,1,0,0.38866666,1600
0,0,0,0,0,1,0.35204083,1400
0,0,0,0,1,0,0.36867672,1300
0,1,0,0,0,0,0.25,788
0,1,0,0,0,0,0.35075757,519
0,0,0,0,1,0,0.3592803,2900
0,0,0,0,0,1,0.26704547,935
0,0,0,0,0,1,0.29882446,1000
0,0,0,1,0,0,0.475,14400
0,0,0,0,1,0,0.36333334,1300
0,1,0,0,0,0,0.47132868,721
0,0,0,0,0,0,0.36233765,64099
0,0,1,0,0,0,0.28133425,2900
0,0,1,0,0,0,0.4611111,8100
0,0,0,0,0,1,0.32037038,922
0,0,0,0,1,0,0.36991575,4100
0,0,0,0,1,0,0.43,1900
0,0,1,0,0,0,0.32537878,1300
0,0,1,0,0,0,0.4200627,901
0,0,0,0,0,1,0.3305752,1300
0,1,0,0,0,0,0.33125,828
0,0,0,0,0,0,0.45958334,1300
0,0,0,0,0,1,0.2908956,4400
0,0,0,0,0,1,0.28267857,1200
0,0,0,0,0,0,0.48541668,6100
0,0,0,0,0,1,0.43125,1300
0,0,0,0,0,1,0.28045455,862
0,0,0,0,0,1,0.26228434,955
0,0,0,1,0,0,0.4,1500
0,0,1,0,0,0,0.12222222,47800
0,1,0,0,0,0,0.33055556,3300
0,0,0,0,0,1,0.3179383,742
0,0,0,0,0,0,0.38055557,21600
0,0,0,0,1,0,0.28644782,919
0,1,0,0,0,0,0.30204546,923
0,0,0,0,0,0,0.31102565,9000
0,0,0,0,0,1,0.41426408,680
0,0,1,0,0,0,0.27250567,21500
0,0,0,0,0,0,0.60714287,1000
0,0,0,0,0,0,0.30333334,6100
0,0,0,0,0,1,0.43844086,2100
0,0,0,0,0,1,0.32590476,3000
0,0,1,0,0,0,0.414966,1500
0,0,0,0,1,0,0.3305646,1000
0,1,0,0,0,0,0.39,675
0,0,1,0,0,0,0.4017857,1200
0,0,0,0,0,1,0.33926767,804
0,1,0,0,0,0,0.41504467,975
1,0,0,0,0,0,0.40939334,1200
0,1,0,0,0,0,0.39615384,2000
0,0,0,0,1,0,0.29829547,3900
0,0,0,1,0,0,0.33333334,4600
0,0,0,0,0,1,0.4314876,698
0,0,0,0,0,1,0.3289899,1200
0,1,0,0,0,0,0.3484127,966
0,1,0,0,0,0,0.33571428,704
0,1,0,0,0,0,0.3060606,6900
0,0,0,1,0,0,0.36034065,3300
0,1,0,0,0,0,0.44341147,3200
0,0,0,0,0,1,0.34427527,766
0,1,0,0,0,0,0.55137986,6900
0,0,0,0,0,1,0.36012223,1200
0,0,0,0,0,0,0.471978,2300
0,0,1,0,0,0,0.28781036,3300
0,0,0,0,0,0,0.42685154,1200
0,1,0,0,0,0,0.725,7800
0,0,0,0,0,0,0.6333333,330
0,0,0,0,0,0,0,4200
0,0,0,0,0,0,0.5,1100
0,1,0,0,0,0,0.40158045,1300
0,1,0,0,0,0,0.38731736,1100
0,0,0,0,0,1,0.2952381,6300
0,0,1,0,0,0,0.33863637,5400
0,0,0,0,0,1,0.32599285,1100
0,0,0,0,0,0,0.48,10400
0,0,1,0,0,0,0.3738467,2700
0,0,0,0,1,0,0.3801948,3800
0,0,0,0,0,0,0.4364989,735
0,0,0,0,1,0,0.32362744,2700
0,0,1,0,0,0,0.55333334,2000
0,1,0,0,0,0,0.4865048,1300
0,1,0,0,0,0,0.5113847,2300
0,0,0,0,0,1,0.33333334,1500
0,0,0,0,0,1,0.30179062,1200
0,0,0,0,1,0,0.2662879,1400
0,0,1,0,0,0,0.31360194,3200
0,0,1,0,0,0,0.4380536,2100
0,0,0,0,0,1,0.27439395,1200
0,0,0,0,0,0,0.311443,775
0,0,1,0,0,0,0.4,1400
0,0,1,0,0,0,0.4049485,1400
0,0,1,0,0,0,0.3602273,1100
0,0,0,0,0,1,0.38329965,2000
0,0,0,0,0,0,0.35777777,1300
0,0,1,0,0,0,0.368416,1100
0,0,0,0,1,0,0.288213,772
0,0,0,0,1,0,0.38848484,1100
0,1,0,0,0,0,0.5122449,34300
0,0,0,0,0,1,0.32048297,3200
0,0,0,0,0,1,0.23841159,1900
0,0,1,0,0,0,0.36405715,3300
0,0,0,0,0,1,0.36092436,1500
0,0,0,0,0,0,0.30833334,3900
0,0,1,0,0,0,0.35555556,1000
0,1,0,0,0,0,0,2200
0,0,0,0,0,0,0.41190475,898
0,1,0,0,0,0,0.3489118,1800
0,0,1,0,0,0,0.3349697,2200
0,0,0,0,1,0,0.30808082,5700
0,1,0,0,0,0,0.46399713,785
0,0,0,0,0,1,0.34279737,3900
0,0,0,0,0,1,0.3012554,774
0,0,0,0,0,1,0.25727272,1100
0,0,0,0,0,1,0.29456395,811
0,0,0,0,0,1,0.2947685,1000
0,0,0,0,0,1,0.28579095,896
0,0,0,0,1,0,0.44188312,22800
0,0,0,0,0,1,0.32857144,1400
0,1,0,0,0,0,0.29449037,1600
0,0,0,0,0,0,0.49444443,1000
0,0,0,0,0,1,0.3772086,3800
0,0,1,0,0,0,0.30951,3100
0,1,0,0,0,0,0.23571429,13900
0,0,0,0,0,1,0.33464035,1400
0,0,0,0,1,0,0.27,785
0,0,0,1,0,0,0.3529944,2300
0,0,0,0,1,0,0.3775,1100
0,0,0,0,1,0,0.41857144,2300
1,0,0,0,0,0,0.5042136,1100
1,0,0,0,0,0,0.35757574,26500
0,1,0,0,0,0,0.3949236,13400
0,0,0,0,1,0,0.3536932,1700
0,0,0,0,0,1,0.37513837,890
0,0,1,0,0,0,0.27498168,6500
0,0,0,1,0,0,0.19734849,878
1,0,0,0,0,0,0.35347223,692
0,0,0,0,0,1,0.3174397,811
0,0,1,0,0,0,0.3946446,1500
0,0,0,0,0,1,0.41666666,820
0,0,0,0,1,0,0.35373268,2700
0,0,0,0,1,0,0.30922619,1600
0,0,1,0,0,0,0.32714963,2700
0,0,0,0,0,0,0.41876933,2500
0,1,0,0,0,0,0.2621212,1400
0,0,0,0,0,0,0.39565217,1100
0,0,0,1,0,0,0.52032965,1400
0,0,0,0,0,0,0.40555555,16200
0,0,0,0,0,0,0.42268518,3100
0,0,1,0,0,0,0.7,4600
1,0,0,0,0,0,0.3803958,17200
0,0,0,0,0,0,0.42857143,6600
0,0,0,0,1,0,0.35087258,1400
0,0,0,0,1,0,0.37282196,2000
0,0,1,0,0,0,0.32168388,6300
0,0,0,0,0,1,0.225,2400
0,0,0,0,0,1,0,2000
0,0,0,0,0,0,0.4564815,1000
0,0,0,0,1,0,0.27005473,1200
0,0,1,0,0,0,0.41287056,3100
0,0,1,0,0,0,0.29924747,1600
0,0,1,0,0,0,0.7667585,1000
0,0,0,0,0,0,0.43030304,1300
0,0,0,0,0,1,0.38058037,1300
0,0,0,0,0,0,0.5,18100
0,0,0,0,0,1,0.6066667,2500
0,0,1,0,0,0,0.39301303,1600
0,0,0,0,1,0,0.36872435,8900
0,0,0,1,0,0,0.1989448,12200
0,0,1,0,0,0,0.37635738,1600
0,0,1,0,0,0,0.37922296,1300
0,0,0,0,0,0,0.4325,689
0,0,1,0,0,0,0.28981483,12200
0,0,0,0,1,0,0.37337664,7900
0,0,0,1,0,0,0.38576722,1400
0,0,0,0,0,1,0.3261111,854
0,0,1,0,0,0,0.34385523,1200
0,1,0,0,0,0,0.24723125,1300
0,0,0,0,1,0,0.324026,1400
0,0,0,0,1,0,0.4096154,2200
0,1,0,0,0,0,0.50454545,10900
0,1,0,0,0,0,0.36912253,1200
0,0,0,0,1,0,0.37630853,1300
0,0,0,0,0,1,0.32386363,827
0,0,0,0,0,0,0.48498318,8300
