data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,avg_negative_polarity,shares
0,0,0,0,1,0,-0.2954365,1200
0,1,0,0,0,0,-0.31666666,624
0,1,0,0,0,0,-0.125,904
1,0,0,0,0,0,-0.297112,5700
0,0,0,0,0,1,-0.25833333,1800
1,0,0,0,0,0,-0.20279983,2500
1,0,0,0,0,0,-0.22027777,1300
0,0,0,1,0,0,-0.18240741,1400
0,0,0,0,0,0,-0.53333336,1700
0,0,0,0,0,1,0,916
0,0,0,0,1,0,-0.29577175,3000
0,1,0,0,0,0,-0.3519616,706
0,0,0,0,0,1,-0.27827382,788
1,0,0,0,0,0,-0.27195767,1900
0,0,0,0,0,1,-0.1,1100
0,0,0,0,0,1,-0.16111112,1900
0,1,0,0,0,0,-0.30666667,1800
0,1,0,0,0,0,-0.31388888,13700
0,0,1,0,0,0,-0.39722222,2000
0,0,0,0,0,1,-0.1827381,2000
0,0,0,1,0,0,-0.22708334,6000
0,1,0,0,0,0,-0.535307,22500
0,0,1,0,0,0,-0.3809524,2900
0,0,0,0,0,0,0,462
0,0,0,0,0,1,0,1600
0,1,0,0,0,0,-0.16845238,5700
0,0,0,0,0,1,-0.47777778,1900
0,0,0,0,1,0,-0.19060847,1900
0,0,0,0,1,0,-0.3140625,1600
0,0,0,0,0,1,-0.19146825,856
0,0,0,0,0,0,-0.42395833,1500
0,0,1,0,0,0,-0.18946078,6600
0,0,0,0,0,1,-0.52592593,2100
0,0,0,0,0,1,-0.19027779,1400
0,0,0,0,0,1,-0.1,744
0,1,0,0,0,0,-0.55694443,810
0,0,0,0,0,1,-0.17380953,804
0,0,0,0,0,1,-0.38734567,572
0,1,0,0,0,0,0,618
0,0,0,0,0,1,-0.25416666,1300
0,0,0,0,0,0,0,822
0,1,0,0,0,0,-0.25,923
0,0,0,0,0,1,-0.27592593,1600
0,0,0,0,0,1,-0.17676768,3600
0,0,0,0,0,1,-0.125,823
1,0,0,0,0,0,-0.34065658,564
0,0,1,0,0,0,-0.18968254,3100
0,0,0,0,0,1,-0.19262153,560
0,0,1,0,0,0,-0.18888889,1700
0,0,0,1,0,0,-0.153125,11000
0,1,0,0,0,0,-0.6625,3400
0,0,0,0,0,0,-0.5,14900
0,1,0,0,0,0,-0.14722222,725
0,0,0,0,1,0,-0.175,2500
0,0,1,0,0,0,-0.29166666,1400
0,0,0,0,0,1,-0.20912698,1600
0,1,0,0,0,0,-0.3857143,871
0,0,1,0,0,0,-0.15625,1500
0,0,0,0,0,1,-0.33666724,914
0,0,0,0,0,0,-0.21309523,1300
0,0,0,0,0,0,-0.41111112,2100
0,1,0,0,0,0,-0.16388889,2100
0,0,0,0,0,1,0,9000
0,0,0,0,1,0,-0.24861111,1300
0,0,1,0,0,0,-0.21111111,690
0,0,0,0,1,0,-0.14479166,2700
0,0,0,0,0,1,-0.32619047,1200
0,0,0,0,0,1,-0.2607143,2000
0,0,0,0,0,1,-0.30945513,1400
0,0,0,0,0,1,0,1200
0,1,0,0,0,0,-0.25079367,1100
0,0,1,0,0,0,-0.15,1700
0,0,0,0,0,1,-0.36018518,4500
0,1,0,0,0,0,-0.335101,970
0,0,0,0,0,1,-0.19765873,904
0,0,0,0,0,1,-0.3311111,1800
0,0,0,0,0,0,-0.51232994,4200
0,0,0,0,0,0,0,585
1,0,0,0,0,0,-0.33248457,1300
0,0,1,0,0,0,-0.17380953,2000
0,0,1,0,0,0,-0.2,15800
0,0,0,0,0,1,-0.3199074,2300
0,0,0,0,0,1,-0.28229168,1600
0,0,0,0,0,0,0,9000
0,0,1,0,0,0,-0.3417735,477
0,0,1,0,0,0,-0.3,1100
0,0,0,0,0,1,-0.22222222,1700
0,0,0,0,0,1,-0.1475,2900
0,1,0,0,0,0,-0.30103695,602
0,0,0,0,0,0,-0.21045919,843
0,0,0,0,1,0,-0.18472221,944
0,0,0,0,0,1,-0.175,824
0,0,0,0,0,1,-0.53402776,1000
0,0,0,1,0,0,-0.2,2300
0,0,1,0,0,0,-0.075,989
0,0,1,0,0,0,0,3500
0,0,0,0,0,1,-0.23833333,2400
0,0,0,0,0,1,-0.25,1000
0,0,0,0,0,0,-0.28173077,2800
0,0,0,1,0,0,-0.22660257,1800
0,1,0,0,0,0,-0.4,701
0,0,0,0,0,1,-0.12,829
0,0,1,0,0,0,-0.20083334,1100
0,0,1,0,0,0,-0.14598215,3200
0,0,0,0,0,1,-0.24270834,942
0,0,0,0,0,1,-0.2234656,744
0,1,0,0,0,0,-0.21840277,1100
1,0,0,0,0,0,-0.27152777,4200
0,0,0,0,0,0,-0.2967262,1500
0,0,1,0,0,0,-0.28611112,1500
0,0,0,0,1,0,-0.1625,1400
0,0,0,0,0,0,0,1900
0,0,0,0,0,0,-0.37380952,16900
0,0,0,0,0,0,0,1300
0,0,0,0,0,0,0,2300
0,0,0,0,0,0,-0.5833333,838
0,1,0,0,0,0,-0.44311225,1200
1,0,0,0,0,0,-0.1625,949
0,1,0,0,0,0,-0.42439532,1600
0,0,0,0,0,1,-0.27766204,1300
0,0,0,0,0,0,-0.51666665,839
0,1,0,0,0,0,-0.26430777,615
0,0,0,1,0,0,-0.30810186,2300
0,0,0,0,0,1,-0.23964646,1100
0,0,0,0,0,1,-0.29319444,999
0,0,0,0,0,1,-0.325,139
0,0,1,0,0,0,-0.21994047,2900
0,1,0,0,0,0,-0.24166666,1000
1,0,0,0,0,0,-0.13660714,8900
0,1,0,0,0,0,-0.2624118,1500
0,0,0,0,0,1,-0.27122223,573
0,1,0,0,0,0,0,2100
0,0,1,0,0,0,-0.375,3100
0,0,0,0,0,1,-0.2422043,1100
0,0,0,0,0,1,-0.29880953,1500
0,0,0,0,0,1,-0.17229939,1400
0,0,0,0,0,1,-0.30092594,1100
0,1,0,0,0,0,-0.5,5100
0,1,0,0,0,0,-0.20131944,3200
0,0,0,0,0,1,-0.195,2600
0,0,0,0,0,0,-0.29166666,2200
0,0,0,0,0,1,-0.17179488,1000
0,0,0,0,0,1,0,841
0,0,0,1,0,0,-0.26347598,2700
0,0,1,0,0,0,-0.24908163,3000
0,0,0,0,0,1,-0.20423977,6400
0,0,0,0,0,1,-0.27714285,1000
0,0,1,0,0,0,-0.3263889,1200
0,0,0,0,1,0,-0.3075,5500
0,0,0,0,0,1,-0.29411766,1100
1,0,0,0,0,0,-0.525,1400
0,0,0,0,0,0,-0.2625,1000
0,0,0,0,1,0,-0.109920636,1100
0,0,0,0,0,0,-0.5,1200
0,1,0,0,0,0,-0.421367,2700
0,0,0,0,0,1,-0.4486111,1100
0,0,1,0,0,0,-0.36666667,2100
0,0,1,0,0,0,-0.24166666,1000
0,1,0,0,0,0,-0.3875,16100
1,0,0,0,0,0,-0.2611111,626
0,0,0,0,0,1,-0.29540816,1200
0,1,0,0,0,0,-0.25058588,807
0,0,1,0,0,0,-0.26635802,1000
0,0,0,0,0,0,-0.23745675,40600
0,0,0,0,0,0,0,20200
0,0,0,0,0,0,0,1900
0,0,0,0,0,1,-0.46388888,1000
0,0,1,0,0,0,-0.2,1700
0,0,0,1,0,0,-0.20634921,4700
0,0,0,1,0,0,-0.15,995
0,0,1,0,0,0,-0.39722222,23300
0,0,0,1,0,0,-0.125,890
0,0,0,0,1,0,-0.405,947
0,0,0,1,0,0,-0.24583334,1400
0,0,0,0,1,0,-0.4,1300
0,0,0,0,0,1,-0.39777777,5000
0,0,1,0,0,0,-0.15555556,700
0,0,0,0,0,0,0,695
0,0,1,0,0,0,-0.1125,817
0,0,0,0,1,0,-0.3284646,1900
0,0,0,0,1,0,-0.16666667,557
0,0,0,0,1,0,-0.18529412,3600
0,1,0,0,0,0,-0.34166667,7000
0,0,1,0,0,0,-0.23333333,655
0,0,0,0,1,0,-0.25,831
0,0,0,0,0,1,-0.26597223,1100
0,0,0,0,1,0,-0.3638889,719
0,0,0,0,1,0,-0.24317956,698
0,0,0,0,1,0,-0.43928573,1100
0,0,0,0,0,1,-0.13333334,1200
0,0,0,0,1,0,-0.31341606,2000
0,0,0,0,0,0,0,2700
0,1,0,0,0,0,-0.3125,621
0,1,0,0,0,0,-0.3904762,689
1,0,0,0,0,0,-0.165,12000
0,0,0,0,0,1,-0.2155303,2000
0,1,0,0,0,0,-0.29444444,943
0,0,1,0,0,0,-0.4,779
0,0,0,0,0,1,-0.35,635
0,1,0,0,0,0,-0.27748537,8100
0,1,0,0,0,0,-0.5119048,8100
0,1,0,0,0,0,-0.34791666,8100
0,0,0,0,0,1,-0.2791063,689
0,0,0,0,0,1,-0.4875,1100
0,0,0,0,1,0,-0.05,817
0,0,0,0,0,1,-0.23850068,1000
0,0,0,0,1,0,-0.15238096,4100
0,0,1,0,0,0,-0.14791666,2500
0,0,0,0,0,1,-0.22777778,957
0,0,0,0,0,1,-0.21481481,1700
0,0,0,0,0,0,0,92600
0,0,0,0,0,0,0,4600
0,1,0,0,0,0,0,42400
0,0,0,0,1,0,-0.28333333,1300
0,0,0,0,0,0,-0.37857142,818
0,0,0,0,0,1,-0.17083333,1600
0,1,0,0,0,0,-0.31527779,377
0,0,0,1,0,0,-0.19166666,1100
0,0,0,0,0,1,-0.1,1400
0,0,0,0,1,0,-0.2406746,3700
0,0,1,0,0,0,-0.2970679,4500
0,0,0,0,0,1,-0.2245116,1600
1,0,0,0,0,0,-0.26305556,1300
0,0,0,0,0,0,0,8200
0,1,0,0,0,0,-0.35694444,10900
0,1,0,0,0,0,-0.32256943,2100
0,0,0,0,1,0,-0.40625,2400
0,0,0,0,1,0,-0.108333334,1300
0,0,0,0,1,0,0,1200
0,0,0,0,0,0,-0.46666667,3500
0,0,0,0,0,1,-0.21762821,115
0,0,0,0,0,1,-0.35333332,7100
0,0,1,0,0,0,-0.29511905,1000
0,0,0,0,1,0,-0.1,3600
0,1,0,0,0,0,-0.36975622,1100
0,0,0,0,0,1,-0.23647487,2000
0,0,0,0,0,0,0,2100
0,0,0,0,0,1,-0.40833333,2700
0,0,0,0,0,1,-0.31428573,1100
0,0,1,0,0,0,-0.35133103,1000
0,0,1,0,0,0,-0.19102564,2200
0,0,0,0,1,0,-0.2,1700
0,0,0,0,0,1,-0.25618687,1100
0,1,0,0,0,0,-0.41666666,917
0,0,0,0,1,0,-0.24038461,2100
0,0,0,0,0,1,-0.44583333,1100
0,0,0,0,0,0,0,2100
0,0,1,0,0,0,0,1000
0,0,0,0,1,0,-0.3840909,1400
0,0,0,0,0,0,-0.2653846,553
0,0,1,0,0,0,-0.45555556,3700
0,1,0,0,0,0,-0.15863095,773
0,0,0,0,0,0,-0.521875,1200
0,0,1,0,0,0,0,823
0,0,0,0,0,1,-0.17777778,1200
0,0,0,0,0,1,-0.22,434
0,0,1,0,0,0,-0.17023809,5200
0,0,0,0,0,1,-0.16388889,940
0,0,0,1,0,0,-0.24890351,12700
0,0,0,0,1,0,-0.16666667,627
0,0,0,0,0,0,0,698
0,1,0,0,0,0,-0.20851648,715
0,0,0,0,0,0,-0.42222223,4000
0,0,1,0,0,0,-0.42222223,629
0,0,0,0,1,0,-0.27963874,1300
0,1,0,0,0,0,-0.13310657,984
0,0,0,0,1,0,-0.4,1300
0,0,0,0,1,0,-0.21875,970
0,0,0,0,0,0,-0.45,4700
0,0,0,0,1,0,-0.13605006,9400
0,0,0,0,1,0,-0.10892857,1100
0,1,0,0,0,0,-0.1875,944
0,1,0,0,0,0,-0.30745614,464
0,1,0,0,0,0,-0.31841737,500
0,0,0,0,1,0,-0.25,3300
0,0,1,0,0,0,-0.092857145,3000
0,0,0,0,0,0,-0.37777779,4100
0,1,0,0,0,0,-0.27857143,1100
0,1,0,0,0,0,-0.125,646
0,1,0,0,0,0,0,688
0,0,0,0,0,0,-0.2701389,13100
0,0,0,0,0,1,-0.13112246,9500
0,0,0,0,0,1,-0.13571429,863
0,0,0,0,0,1,-0.225,1300
0,0,0,0,0,0,-0.36666667,793
0,1,0,0,0,0,-0.18707483,638
0,0,0,0,0,0,-0.33333334,507
0,0,0,0,0,0,-0.4975,924
0,1,0,0,0,0,-0.3478766,1000
0,0,0,0,1,0,-0.27291667,10400
1,0,0,0,0,0,-0.35222223,719
0,0,1,0,0,0,-0.1234127,1400
0,0,0,0,1,0,0,705
0,0,0,0,1,0,-0.125,2300
0,0,0,0,0,0,-0.125,1200
0,0,0,0,0,1,-0.3463095,1100
0,0,0,0,1,0,-0.20277777,3700
0,0,0,0,0,1,-0.25238094,872
0,0,0,0,0,1,-0.2489766,255
0,0,1,0,0,0,-0.295,1000
0,0,0,0,1,0,-0.21333334,7800
0,1,0,0,0,0,-0.34166667,905
0,0,0,0,0,1,-0.5083333,1000
0,0,0,0,0,1,-0.2736111,1100
0,0,0,0,1,0,0,996
0,0,0,0,0,1,-0.22180556,984
0,0,0,0,0,1,-0.31994048,578
0,1,0,0,0,0,-0.4462963,411
0,0,0,0,0,0,-0.26805556,4200
0,0,0,0,0,1,-0.15595238,1000
0,0,0,0,0,0,0,4300
0,1,0,0,0,0,-0.5422619,797
0,0,0,0,1,0,0,2000
0,0,0,0,0,1,-0.16,1200
0,0,0,0,0,0,-0.2857143,3900
0,0,1,0,0,0,-0.24,1200
0,0,0,0,0,0,-0.4,831
0,1,0,0,0,0,-0.205,1500
0,0,0,0,0,1,-0.34398147,5300
0,0,0,0,0,0,-0.22638889,5400
0,0,0,0,0,0,0,1100
0,0,1,0,0,0,-0.2777778,726
0,0,0,0,0,0,0,6700
0,0,0,0,1,0,-0.16833334,1800
0,0,0,0,0,1,0,59400
0,0,0,0,0,1,-0.26145834,1700
0,0,0,0,0,0,-0.23333333,1400
0,1,0,0,0,0,-0.39320934,829
0,0,0,0,0,1,0,5800
0,1,0,0,0,0,-0.2031746,2100
0,0,0,0,0,1,-0.16770834,1300
0,1,0,0,0,0,-0.41487443,473
0,0,0,0,0,1,-0.14166667,914
0,0,0,0,0,1,-0.175,2800
0,0,1,0,0,0,-0.27436867,4300
0,1,0,0,0,0,-0.27708334,780
0,0,0,0,0,0,0,2200
0,0,0,0,1,0,-0.27857143,3100
0,1,0,0,0,0,-0.19633414,1300
0,0,0,0,1,0,-0.19791667,7700
0,0,0,0,0,1,-0.2797619,507
0,0,0,0,0,1,-0.36905557,1200
0,0,0,0,0,0,-0.42585033,11300
0,0,0,0,0,0,-0.32777777,11000
0,0,0,0,0,1,-0.27916667,965
0,0,0,1,0,0,0,785
0,0,0,0,0,1,-0.18583333,589
0,1,0,0,0,0,0,925
0,1,0,0,0,0,-0.24652778,756
0,0,0,0,1,0,-0.65,1100
0,0,0,0,0,1,-0.17279541,786
0,0,1,0,0,0,-0.23338294,2400
0,0,0,0,0,1,-0.15555556,11100
0,1,0,0,0,0,-0.14910714,519
0,0,0,0,0,1,-0.2769231,498
0,0,0,1,0,0,-0.425,1800
0,0,0,0,1,0,-0.3969697,5900
0,0,0,0,0,1,-0.38450855,1800
0,0,0,0,0,1,-0.36324406,1200
0,0,1,0,0,0,-0.275,2300
0,0,0,0,0,0,0,3100
0,0,0,0,0,0,-0.28,1700
0,0,0,0,0,0,0,1700
0,0,1,0,0,0,-0.24517573,1800
0,0,0,0,0,1,-0.3607143,635
0,0,1,0,0,0,-0.35277778,1700
0,0,1,0,0,0,-0.29814816,881
0,0,1,0,0,0,-0.23333333,2000
0,0,0,0,0,1,-0.2224026,1200
0,0,0,1,0,0,-0.18090278,1400
0,0,0,0,0,1,-0.21904762,584
0,1,0,0,0,0,-0.42222223,515
0,0,0,0,1,0,-0.22628205,1200
0,0,0,0,1,0,-0.14444445,1100
0,0,0,0,1,0,-0.28020832,1400
0,0,0,0,0,1,-0.20784722,807
0,0,1,0,0,0,-0.3888889,40600
0,0,0,0,0,0,-0.75,1700
0,0,0,0,0,1,-0.37843916,1100
0,1,0,0,0,0,-0.38541666,682
0,0,0,0,0,0,-0.23939393,1300
0,0,0,0,0,1,-0.32083333,1700
0,0,0,0,0,1,0,521
0,1,0,0,0,0,-0.2,3900
0,1,0,0,0,0,-0.43875,569
0,1,0,0,0,0,-0.23333333,2400
0,1,0,0,0,0,-0.38653272,688
0,0,1,0,0,0,-0.16091269,905
0,0,0,0,0,1,-0.24444444,1200
0,0,0,0,1,0,-0.19333333,930
0,1,0,0,0,0,-0.44207057,8000
0,1,0,0,0,0,-0.26187867,1100
0,0,0,0,0,1,-0.2596726,1200
0,0,0,0,0,1,-0.27930555,1400
0,1,0,0,0,0,-0.15,1200
0,0,0,0,0,1,-0.3915873,693
0,1,0,0,0,0,0,2900
0,0,0,0,0,1,-0.33055556,1000
0,0,0,0,0,0,-0.39333335,2400
0,0,0,0,1,0,-0.17278439,934
0,0,0,0,1,0,-0.075,2400
0,0,0,0,0,1,-0.125,1800
0,1,0,0,0,0,-0.1931746,692
0,1,0,0,0,0,-0.240625,670
0,0,0,0,1,0,-0.22883599,1200
0,0,0,0,1,0,-0.19107144,2600
0,0,0,0,0,1,-0.26,507
0,1,0,0,0,0,-0.8,4700
0,0,0,0,0,1,-0.108333334,738
0,0,0,0,0,1,-0.2505787,1100
0,1,0,0,0,0,-0.23296657,367
1,0,0,0,0,0,-0.30625,7600
0,0,0,0,0,1,-0.26902777,50
0,0,1,0,0,0,-0.15,2400
0,0,0,0,0,1,-0.3892857,3000
0,0,0,0,0,1,-0.34583333,873
0,0,0,0,0,1,-0.35637254,10900
0,1,0,0,0,0,-0.1279762,6600
0,0,0,0,0,0,-0.1875,1200
0,1,0,0,0,0,-0.22530864,1400
0,0,0,0,0,1,-0.36666667,899
0,0,0,0,0,1,-0.19542234,738
0,0,0,0,0,0,-0.25791666,1400
0,0,0,0,0,0,0,13100
0,0,1,0,0,0,-0.13645834,1500
0,0,0,0,0,0,-0.3,1400
0,1,0,0,0,0,-0.53333336,574
0,0,0,0,1,0,-0.14426588,18000
0,0,1,0,0,0,-0.29166666,1800
0,0,1,0,0,0,-0.2779514,940
0,1,0,0,0,0,-0.22018634,751
0,0,0,0,0,0,-0.215,17600
0,0,0,0,0,1,-0.20694445,764
0,0,0,1,0,0,-0.23833333,3500
0,1,0,0,0,0,-0.21811342,846
0,0,0,0,0,1,-0.4,1100
0,1,0,0,0,0,-0.4084127,768
0,0,0,0,1,0,-0.5,4200
0,0,0,0,1,0,0,1200
0,0,1,0,0,0,-0.26180556,2200
0,1,0,0,0,0,-0.41843253,1200
0,0,0,0,0,0,-0.24025397,2600
0,1,0,0,0,0,-0.2527547,998
0,0,0,0,0,1,-0.40208334,401
0,0,0,0,0,1,-0.1125,515
0,0,0,0,0,1,-0.25342262,15700
0,0,0,0,0,1,-0.22833334,4200
0,1,0,0,0,0,-0.17718254,1200
0,1,0,0,0,0,-0.20092593,876
0,0,1,0,0,0,-0.1797619,1100
0,0,0,0,1,0,-0.18518518,2300
0,0,0,1,0,0,-0.16666667,2600
0,1,0,0,0,0,-0.38026315,659
0,0,0,0,0,1,-0.16666667,1100
0,0,0,0,0,1,-0.37559524,100
0,0,1,0,0,0,-0.15297619,934
0,0,0,0,0,1,-0.108333334,956
0,0,0,0,1,0,-0.3,2200
0,0,0,0,1,0,0,1700
0,0,0,0,0,1,-0.31428573,1500
0,0,0,0,0,0,0,1100
0,1,0,0,0,0,-0.2,847
0,0,1,0,0,0,-0.16388889,1500
0,0,0,0,0,1,-0.225,3100
0,0,0,0,0,1,-0.35,1100
0,0,0,0,0,1,-0.0875,1400
0,1,0,0,0,0,-0.3199495,1500
0,0,0,0,0,1,-0.18846154,1200
0,0,1,0,0,0,-0.25333333,1400
0,0,0,0,0,0,-0.225,819
0,0,0,0,1,0,-0.21406926,3900
0,0,0,0,0,1,-0.2531401,77
0,0,0,0,0,1,-0.36666667,2900
0,0,0,0,0,1,-0.225,1500
0,1,0,0,0,0,-0.11388889,2600
0,0,0,0,0,1,-0.11450617,67
0,1,0,0,0,0,0,4500
0,0,0,0,1,0,-0.184375,3100
0,0,1,0,0,0,-0.35,7600
0,0,0,0,0,0,-0.41160715,2500
0,0,0,0,0,0,0,1500
0,0,0,0,0,1,-0.25588235,690
0,0,0,0,0,1,-0.23125,2800
0,0,0,0,0,0,0,4100
0,0,0,0,0,1,-0.31840277,975
0,0,1,0,0,0,-0.24333334,1900
0,0,0,0,0,0,-0.25,5500
0,0,0,0,0,1,-0.2911924,1100
0,0,0,0,0,1,-0.17103174,2700
0,0,0,0,0,1,-0.36041668,859
0,1,0,0,0,0,-0.18833333,843
0,0,0,0,0,1,-0.36179972,860
0,1,0,0,0,0,-0.30770203,1400
0,0,0,0,0,0,-0.2911111,12100
0,1,0,0,0,0,-0.3947279,1000
0,0,1,0,0,0,-0.16234568,350
0,0,1,0,0,0,-0.28333333,1900
0,0,1,0,0,0,-0.20352182,5500
0,1,0,0,0,0,-0.1125,1500
0,0,0,0,0,0,0,1400
0,1,0,0,0,0,-0.3,795
0,0,0,0,0,1,-0.31765872,1700
0,0,0,1,0,0,-0.37795138,2700
0,0,1,0,0,0,-0.36581197,2400
0,0,0,0,0,1,-0.35833332,683
0,0,0,0,0,1,-0.32291666,759
0,0,0,0,0,1,-0.2550926,1300
0,0,0,0,1,0,-0.22309028,8200
0,0,0,0,0,1,-0.20069444,723
0,1,0,0,0,0,-0.26875,950
0,0,0,0,1,0,-0.26679292,703
0,0,0,0,0,1,-0.19285715,1300
0,1,0,0,0,0,0,927
0,1,0,0,0,0,-0.10486111,1600
0,0,0,0,1,0,-0.25,566
0,1,0,0,0,0,-0.31969246,786
0,0,0,0,0,1,-0.12708333,1200
0,1,0,0,0,0,-0.29324076,923
0,0,0,0,0,1,-0.1753205,883
1,0,0,0,0,0,-0.18048246,1900
0,0,0,0,1,0,-0.22087301,10100
0,1,0,0,0,0,-0.21666667,660
0,0,0,0,1,0,-0.33444443,1300
0,0,0,0,1,0,-0.26409465,7600
0,0,0,0,0,1,-0.23833333,5500
0,0,0,0,1,0,-0.2920635,2900
0,0,1,0,0,0,-0.44,1200
0,1,0,0,0,0,-0.41169268,2700
0,0,1,0,0,0,-0.18240741,5600
0,0,1,0,0,0,-0.21161616,17100
0,1,0,0,0,0,-0.3390857,1200
0,0,0,0,0,0,-0.4642857,3700
0,0,0,0,0,0,-0.27222222,10300
0,0,0,0,0,1,-0.21666667,5300
0,0,0,0,0,0,-0.11666667,8300
0,0,0,0,1,0,-0.2777778,1400
0,0,0,0,0,1,-0.26005748,1400
0,1,0,0,0,0,-0.33137757,1400
0,0,0,0,1,0,-0.725,4100
0,0,0,0,0,0,-0.1875,2800
0,1,0,0,0,0,-0.2625,7400
0,1,0,0,0,0,0,2200
0,0,0,0,0,0,-0.7,1100
0,0,0,0,0,1,-0.20987654,1000
0,1,0,0,0,0,-0.4299426,1900
0,1,0,0,0,0,-0.2939403,3200
0,0,0,0,0,0,-0.39375,1900
0,0,0,0,0,0,-0.1,1200
0,1,0,0,0,0,-0.4221909,722
0,0,0,0,0,1,-0.3159722,864
0,0,0,1,0,0,-0.3075,2100
0,0,0,0,1,0,-0.3509804,1600
0,1,0,0,0,0,0,812
0,0,0,0,0,0,0,7000
0,0,0,0,1,0,-0.29166666,872
0,0,0,0,0,1,-0.15763889,3300
0,0,0,0,0,0,-0.503125,2500
0,0,1,0,0,0,-0.16666667,1100
0,0,0,0,0,1,-0.2570513,717
0,0,0,0,0,0,0,2200
0,0,0,0,1,0,-0.255,799
0,0,1,0,0,0,-0.21875,4200
0,1,0,0,0,0,0,578
0,1,0,0,0,0,-0.31190476,602
0,1,0,0,0,0,-0.28229168,655
0,0,1,0,0,0,-0.27847221,6400
0,0,0,0,0,1,-0.31388888,744
0,0,0,0,1,0,-0.14907408,1500
0,1,0,0,0,0,-0.18083334,921
0,0,0,0,1,0,-0.22439459,1800
0,1,0,0,0,0,0,1100
0,1,0,0,0,0,-0.25,1400
0,0,1,0,0,0,-0.3595238,1300
0,0,0,0,0,0,-0.46155462,3300
0,0,0,0,1,0,-0.4125,4100
0,1,0,0,0,0,-0.15,1300
0,0,0,0,1,0,-0.2981501,2200
0,1,0,0,0,0,-0.12685186,1200
0,0,0,0,0,1,-0.20315656,1100
0,0,0,0,0,0,-0.3320754,1500
0,1,0,0,0,0,0,7700
0,1,0,0,0,0,-0.12222222,3300
0,1,0,0,0,0,-0.6109375,833
0,0,0,0,0,1,-0.16527778,1100
1,0,0,0,0,0,-0.25270563,886
0,0,0,0,0,1,-0.19809029,1500
0,1,0,0,0,0,-0.25119048,18400
0,0,1,0,0,0,-0.19070512,2700
0,0,1,0,0,0,-0.28639457,2100
0,1,0,0,0,0,-0.11666667,716
0,1,0,0,0,0,-0.19494048,760
0,1,0,0,0,0,-0.31944445,907
0,0,0,1,0,0,-0.37213543,3600
0,0,0,0,0,1,-0.125,437
0,0,1,0,0,0,-0.22291666,1200
0,1,0,0,0,0,-0.37933737,712
0,0,0,0,0,0,-0.3125,23700
0,0,0,0,0,1,-0.3991453,1600
0,1,0,0,0,0,-0.21,723
0,0,0,0,0,0,-0.41666666,4800
0,0,0,0,0,1,-0.20079365,1500
0,0,1,0,0,0,-0.3,1400
0,0,1,0,0,0,-0.24490741,1600
0,0,0,0,0,0,0,1100
0,0,0,0,1,0,-0.14375,1300
0,0,0,0,0,0,0,1800
1,0,0,0,0,0,-0.5222222,2700
0,0,0,0,0,1,-0.25982907,1400
0,0,0,0,0,1,-0.31111112,1100
0,1,0,0,0,0,-0.36011904,959
0,0,0,0,0,1,-0.24940476,1200
0,1,0,0,0,0,-0.26666668,888
0,1,0,0,0,0,-0.39474925,4000
0,0,0,0,0,0,0,13500
0,0,0,0,1,0,-0.55892855,2900
0,0,0,0,1,0,-0.5625,1300
0,0,0,0,0,0,-0.36666667,19400
0,0,0,0,0,0,0,471
0,0,0,0,0,1,-0.31666666,1400
0,1,0,0,0,0,-0.28035715,653
0,0,0,0,0,0,-0.125,1900
0,0,0,0,1,0,-0.16785714,1100
0,1,0,0,0,0,0,1100
0,0,1,0,0,0,-0.29615384,4400
0,0,0,0,0,0,-0.3741453,1300
0,0,0,0,0,0,0,439
0,1,0,0,0,0,-0.3857143,1400
0,0,1,0,0,0,-0.23948413,3300
0,0,0,0,0,1,-0.41759259,1000
0,1,0,0,0,0,-0.2117284,3500
0,0,0,0,1,0,-0.2125,1100
0,0,0,0,0,1,-0.27247474,1900
0,0,0,0,0,1,-0.3246795,1200
0,0,0,0,1,0,-0.22514881,4400
0,0,0,0,0,0,-0.45,3400
0,0,1,0,0,0,-0.2296875,1400
0,0,0,0,0,1,-0.1530303,1100
0,0,0,0,0,0,0,943
0,0,0,0,1,0,-0.3427778,3000
0,0,0,0,0,1,-0.3171366,550
0,0,0,0,0,1,0,958
0,0,0,0,1,0,-0.17368421,11400
0,1,0,0,0,0,-0.25,987
0,0,0,0,0,1,-0.27407408,1100
0,0,0,0,0,0,0,874
0,0,0,0,0,1,-0.20833333,2700
0,0,0,0,0,1,-0.2125,598
0,1,0,0,0,0,-0.24920635,1100
0,0,0,0,1,0,-0.05,1400
0,0,0,1,0,0,-0.29722223,2200
0,1,0,0,0,0,-0.375,1400
1,0,0,0,0,0,-0.20333333,893
0,0,0,0,0,1,-0.2027882,968
0,1,0,0,0,0,0,1000
0,0,0,0,0,1,-0.32857144,878
0,1,0,0,0,0,-0.3392857,863
0,0,0,0,1,0,-0.34166667,1400
0,0,0,0,0,1,-0.18861607,1000
0,0,0,0,1,0,-0.17339744,11900
0,0,0,0,0,0,0,952
0,1,0,0,0,0,0,656
0,0,0,0,0,1,-0.18888889,1400
0,0,0,0,0,1,-0.125,1700
0,0,1,0,0,0,-0.38222224,1500
0,0,0,0,0,1,-0.083333336,1200
0,1,0,0,0,0,-0.3065719,759
0,0,0,0,0,1,-0.16458334,2700
0,0,0,0,0,1,-0.28055555,1500
0,0,0,0,0,0,-0.2923611,2900
